Latitude,Longitude,Date,Depth_m,SST_C,Salinity_PSU,Chlorophyll_mg_m3,Tide,Moon_Phase,Fish_Species,Catch_kg
9.3408,79.0226,2023-03-24,50,26.73,33.57,1.02,Low,Quarter,Tuna,103.3
8.573,78.3654,2024-12-24,100,29.25,34.29,1.53,Low,Full Moon,Pomfret,10.1
9.5675,78.7266,2023-08-01,10,26.04,35.89,1.6,High,New Moon,Tuna,22.9
8.6969,79.7862,2024-11-18,70,29.5,34.56,0.35,Low,Waning,Seer Fish,59.2
8.1788,77.7943,2024-04-06,100,27.08,34.44,1.58,Low,Quarter,Sardine,63.0
10.486,78.803,2023-01-20,20,30.05,33.35,0.1,Low,New Moon,Sardine,36.7
8.1993,79.8559,2024-11-14,50,30.48,35.33,1.89,High,Waxing,Mackerel,112.7
9.1239,79.8529,2024-04-30,20,26.36,34.44,1.42,High,Full Moon,Mackerel,33.0
10.3354,79.9215,2023-06-19,10,29.47,33.11,1.88,Low,New Moon,Pomfret,18.2
8.4557,78.8727,2023-05-18,100,26.51,33.6,0.34,High,Waxing,Tuna,141.9
8.5594,79.5109,2023-06-01,100,29.78,33.59,1.21,High,Waxing,Sardine,7.6
9.0634,79.037,2023-07-12,100,28.86,34.9,1.77,High,Full Moon,Anchovy,87.8
10.2696,79.3217,2023-06-11,70,29.11,34.42,1.62,High,Full Moon,Anchovy,74.6
10.4565,78.7714,2024-06-27,30,26.61,33.7,0.86,High,Waning,Mackerel,43.0
9.5047,77.6335,2023-05-09,50,28.7,35.2,0.61,Low,Waxing,Tuna,67.8
9.4234,78.2803,2024-10-12,10,30.81,34.17,1.98,High,New Moon,Seer Fish,95.3
8.7359,78.3976,2023-04-20,70,26.76,33.36,0.14,Low,Waxing,Seer Fish,14.3
9.3902,77.8871,2024-03-12,70,26.6,33.19,1.31,Low,Full Moon,Tuna,37.5
8.0045,78.1448,2024-03-18,20,29.43,33.47,1.57,Low,Waning,Mackerel,85.9
9.1537,78.2862,2023-12-30,100,30.28,35.37,1.37,Low,Waning,Mackerel,147.7
8.1844,79.4418,2024-10-21,30,28.77,33.38,0.54,Low,New Moon,Anchovy,67.9
9.9705,78.7831,2024-08-14,50,27.15,33.37,0.67,Low,New Moon,Seer Fish,146.8
10.1701,78.6831,2024-11-27,70,27.09,33.63,1.0,Low,Waning,Pomfret,100.1
9.446,79.3671,2023-11-23,20,29.87,33.08,0.8,Low,Waxing,Sardine,104.3
9.3786,79.5585,2024-12-26,20,28.04,33.77,0.62,High,Waning,Mackerel,85.8
9.2513,78.3329,2024-09-13,30,28.69,33.91,1.61,Low,New Moon,Tuna,142.7
10.3128,79.4301,2024-07-14,100,28.43,34.8,1.84,Low,Waning,Sardine,135.6
8.0991,78.5002,2024-11-03,50,30.95,33.54,0.63,Low,Waning,Pomfret,37.9
9.5239,77.983,2024-07-22,10,26.04,35.65,1.24,Low,Waxing,Seer Fish,132.5
8.7406,77.611,2024-06-02,70,30.6,33.88,0.1,Low,Full Moon,Tuna,76.6
8.6681,79.8348,2024-05-15,50,29.85,34.46,1.02,High,Waxing,Seer Fish,130.6
8.3892,78.309,2024-06-15,10,26.36,33.89,1.2,Low,New Moon,Tuna,75.0
9.1008,79.9663,2024-09-27,10,28.95,33.8,1.29,High,Quarter,Mackerel,38.3
8.3509,79.054,2024-05-16,30,27.62,34.31,1.49,Low,Waning,Mackerel,114.1
8.4348,79.8031,2023-12-18,20,27.32,35.85,0.59,High,Waning,Tuna,57.2
9.8675,79.3131,2023-06-13,10,28.84,33.59,0.84,Low,Quarter,Mackerel,42.2
10.1311,77.7626,2024-10-27,20,27.88,34.32,1.05,High,New Moon,Anchovy,48.3
8.4242,79.6752,2024-05-09,10,27.75,34.9,1.97,High,New Moon,Mackerel,35.0
9.776,78.0674,2024-01-30,50,27.49,34.15,0.75,Low,Quarter,Tuna,12.5
8.753,77.7695,2024-04-07,100,29.46,34.25,0.97,Low,Full Moon,Sardine,5.8
8.7685,79.0067,2023-09-29,70,30.42,35.33,0.7,High,Waxing,Tuna,49.5
9.3922,78.1261,2023-01-19,70,28.7,35.45,0.39,High,Full Moon,Sardine,53.3
9.6525,78.1299,2024-01-05,50,29.31,35.64,0.94,Low,Waxing,Anchovy,77.5
10.2655,78.9119,2023-05-31,50,28.75,35.72,0.46,Low,Full Moon,Sardine,131.5
9.5628,79.0065,2023-06-13,70,28.87,34.65,0.55,High,Quarter,Sardine,64.0
9.5613,78.6425,2024-02-28,70,29.07,33.01,0.92,High,Waning,Tuna,62.0
9.2409,78.8888,2024-08-18,10,26.62,34.75,1.44,High,Waxing,Mackerel,77.2
10.1922,79.946,2023-09-21,100,26.61,35.57,1.03,High,Full Moon,Seer Fish,40.1
8.7537,79.9937,2024-04-15,100,28.65,35.64,1.05,High,Waxing,Pomfret,85.4
8.62,79.0852,2023-04-19,100,29.96,34.75,1.42,High,Full Moon,Pomfret,47.8
9.593,79.1362,2023-06-11,5,27.9,35.13,1.59,Low,New Moon,Seer Fish,41.2
10.1471,79.7689,2023-06-03,50,30.72,34.25,0.67,High,Waning,Pomfret,31.2
9.4198,79.8816,2023-09-20,10,26.66,35.08,0.98,High,New Moon,Tuna,135.4
8.5188,79.3162,2024-05-17,50,26.35,35.86,1.15,High,Full Moon,Sardine,58.4
10.2394,79.4203,2023-12-10,50,26.65,35.02,1.27,Low,New Moon,Tuna,142.4
9.8324,79.2183,2024-12-11,50,26.29,34.21,0.55,High,Quarter,Sardine,7.6
8.9092,77.9531,2024-01-19,10,28.05,33.83,1.87,Low,Waxing,Seer Fish,30.9
9.2577,78.7707,2023-08-26,10,27.48,34.12,1.86,Low,Waning,Anchovy,39.8
9.4355,79.3731,2024-04-29,20,27.61,34.97,0.94,Low,Quarter,Pomfret,144.5
9.284,79.8563,2023-08-22,10,29.06,33.02,0.67,High,Waning,Anchovy,87.8
8.3056,79.7049,2023-01-05,30,30.66,35.2,0.51,Low,Waning,Pomfret,74.1
8.9616,77.984,2023-04-19,30,26.37,34.83,1.41,Low,New Moon,Tuna,128.5
8.6219,78.5537,2023-02-04,70,27.27,33.96,0.12,High,Full Moon,Pomfret,104.6
8.358,77.6547,2023-03-05,20,28.24,34.8,0.61,High,Full Moon,Sardine,106.5
10.4044,78.7567,2024-07-07,20,26.44,34.02,1.03,Low,Waxing,Sardine,55.0
9.9145,78.6989,2024-04-22,30,30.85,35.89,1.55,High,Quarter,Mackerel,149.8
10.12,79.5159,2023-05-06,10,27.87,33.71,0.36,Low,New Moon,Seer Fish,41.6
9.8447,78.6175,2023-08-26,30,29.77,33.31,1.85,Low,Full Moon,Sardine,46.9
8.0563,77.6039,2023-06-23,5,29.5,35.19,1.33,High,Quarter,Seer Fish,66.0
9.7183,79.2115,2024-01-17,20,30.47,35.48,1.97,Low,Quarter,Tuna,32.3
9.567,79.6698,2023-07-03,50,29.54,35.73,0.22,High,Quarter,Pomfret,30.5
9.8626,79.8836,2023-05-02,100,29.7,35.82,1.89,Low,Full Moon,Anchovy,63.1
8.6806,79.3596,2024-10-19,50,26.17,35.93,0.63,Low,Quarter,Mackerel,64.1
9.3063,77.7121,2024-03-16,70,30.99,33.95,1.27,High,Waning,Sardine,141.2
10.4578,78.9059,2023-10-11,50,29.83,33.73,1.39,Low,Waxing,Tuna,135.8
8.8587,78.524,2024-02-10,10,26.99,35.07,1.15,High,Quarter,Tuna,36.1
8.5196,79.6508,2024-04-04,30,29.05,34.39,1.99,Low,Waxing,Tuna,144.9
8.0574,79.628,2023-07-09,20,29.57,35.95,0.16,High,Waning,Sardine,15.8
9.1405,78.2167,2023-11-08,30,29.01,34.21,0.91,Low,Full Moon,Pomfret,5.8
8.462,79.3999,2024-12-27,50,29.38,34.7,1.29,Low,Waxing,Mackerel,62.7
9.1884,78.3568,2024-01-02,10,29.48,35.3,0.88,Low,Full Moon,Sardine,117.6
9.2069,78.3691,2024-05-31,50,28.0,33.08,1.14,High,Quarter,Sardine,97.9
8.2067,78.0461,2024-09-25,50,28.93,34.43,1.53,High,Waning,Tuna,14.8
10.4066,79.9846,2023-11-12,5,30.44,35.03,1.73,Low,Full Moon,Anchovy,39.5
9.0323,79.5333,2024-09-09,100,29.4,34.29,1.96,High,Waxing,Sardine,9.9
10.022,77.7808,2024-03-14,50,29.87,35.91,0.52,Low,New Moon,Mackerel,98.7
9.1666,79.3835,2024-08-23,10,28.14,35.96,1.49,Low,Quarter,Sardine,43.3
9.0984,78.8695,2024-11-04,100,30.66,34.9,0.46,High,New Moon,Tuna,101.3
9.0267,79.6468,2024-09-17,10,28.09,35.68,0.12,Low,New Moon,Mackerel,15.8
10.479,79.9168,2024-10-03,100,28.59,35.66,1.57,Low,New Moon,Seer Fish,38.9
9.1452,79.3005,2024-10-14,20,30.29,35.29,1.97,Low,Waning,Anchovy,18.9
8.5031,79.8438,2024-10-08,5,29.45,35.33,1.18,Low,Waxing,Pomfret,17.4
9.7936,79.0624,2024-01-19,20,26.71,35.26,1.79,Low,Waxing,Anchovy,140.5
10.098,78.3156,2023-02-11,100,29.69,33.83,1.26,Low,Full Moon,Mackerel,38.0
8.6986,79.8491,2024-08-19,70,30.31,34.02,1.67,High,Waxing,Seer Fish,124.2
9.6525,79.8042,2024-10-25,20,27.43,33.9,1.22,Low,Quarter,Sardine,79.7
9.0187,79.0184,2024-06-05,50,26.03,35.78,0.38,Low,Waning,Seer Fish,111.6
8.7169,78.7895,2023-03-19,5,30.78,34.76,1.45,Low,Full Moon,Tuna,126.6
10.2562,77.6917,2024-02-09,20,29.82,34.75,0.45,Low,Waning,Anchovy,39.5
9.0949,78.6638,2023-05-06,50,26.43,33.08,0.81,High,New Moon,Mackerel,64.5
8.5971,78.131,2023-08-09,70,30.9,33.33,1.19,Low,Waxing,Pomfret,11.2
8.8621,79.177,2024-05-12,100,29.36,35.97,1.21,Low,Quarter,Mackerel,19.2
8.0717,77.8864,2024-08-22,5,27.03,34.18,1.81,High,Waxing,Tuna,22.7
10.3201,79.1555,2024-07-28,10,28.55,35.44,1.75,High,New Moon,Seer Fish,74.9
9.3597,78.8442,2023-03-12,5,26.53,33.65,1.66,Low,Waning,Pomfret,31.9
8.0815,78.56,2024-02-22,5,30.03,33.38,0.38,High,Waning,Pomfret,95.6
8.4229,78.4483,2023-01-31,10,30.13,35.49,0.86,High,Quarter,Seer Fish,129.8
9.6084,79.488,2024-05-24,100,30.59,33.92,0.7,High,Waxing,Seer Fish,115.6
8.5318,77.8531,2024-10-17,10,27.04,35.03,0.67,High,Waning,Mackerel,79.4
8.0778,78.0355,2024-08-04,30,29.78,33.57,0.67,High,Quarter,Pomfret,77.0
8.2818,78.1542,2023-01-14,100,27.37,33.91,0.73,High,Waxing,Anchovy,13.8
9.6559,79.9366,2024-02-25,30,28.29,35.49,1.84,High,New Moon,Anchovy,63.4
10.4773,78.5511,2023-07-06,5,26.7,33.29,0.99,Low,Quarter,Sardine,40.9
10.215,79.4625,2024-07-29,30,29.13,35.07,0.76,High,New Moon,Sardine,119.0
8.1744,79.691,2024-03-16,70,28.89,33.25,1.81,Low,New Moon,Seer Fish,68.6
9.274,79.4404,2023-04-04,70,29.52,33.84,0.93,High,New Moon,Tuna,100.5
10.0633,78.5665,2023-01-06,5,26.25,34.33,1.03,Low,Full Moon,Sardine,120.7
9.6063,79.9263,2024-11-07,100,26.4,35.5,1.54,High,New Moon,Anchovy,53.2
8.4697,78.3769,2023-05-23,30,30.82,35.0,1.14,Low,Quarter,Seer Fish,95.7
8.9184,78.3297,2023-05-18,70,29.65,35.16,0.64,Low,Waning,Pomfret,78.3
8.1457,79.8857,2024-08-27,10,27.41,35.94,0.66,Low,Waning,Tuna,106.1
9.0895,77.5169,2023-07-23,70,29.9,34.99,0.83,Low,Full Moon,Sardine,57.8
9.8387,77.5428,2023-10-01,10,28.26,34.36,0.94,High,New Moon,Mackerel,136.2
10.2196,77.6745,2023-04-30,10,30.66,34.16,1.12,High,Full Moon,Seer Fish,132.3
8.1171,77.7878,2024-03-29,50,27.87,34.27,0.73,High,New Moon,Sardine,70.3
8.2179,79.5689,2023-06-12,100,26.23,35.81,0.54,High,Quarter,Sardine,123.4
8.8005,78.915,2023-01-05,5,29.62,33.72,0.69,Low,Full Moon,Anchovy,81.2
9.4174,79.5259,2024-08-20,50,28.45,34.37,0.91,Low,Waning,Anchovy,70.6
10.1664,79.2942,2023-09-24,100,30.62,35.5,0.38,High,Waning,Mackerel,138.2
8.1505,77.5955,2023-04-19,5,26.58,35.19,0.48,Low,Waxing,Tuna,46.1
10.2132,78.8956,2023-02-10,30,26.53,34.98,1.49,High,Waning,Anchovy,76.1
10.3216,79.2145,2024-05-23,10,30.58,34.62,0.78,Low,New Moon,Anchovy,100.8
8.7453,79.2603,2023-03-23,50,29.03,33.3,0.4,Low,Full Moon,Seer Fish,118.7
9.3112,77.8715,2024-11-15,100,30.87,33.3,1.88,High,Quarter,Pomfret,61.4
9.1185,79.7397,2024-03-01,5,26.72,33.02,1.78,Low,Waxing,Sardine,138.4
8.9186,78.429,2023-12-15,5,27.3,34.99,0.83,Low,Quarter,Tuna,10.3
10.1077,77.6311,2024-12-19,30,26.67,34.13,0.64,Low,Quarter,Seer Fish,40.1
9.5322,78.9101,2024-05-07,100,28.11,33.24,0.67,Low,Full Moon,Mackerel,52.0
8.2874,79.7677,2024-12-24,100,28.56,34.97,0.42,Low,Waning,Seer Fish,50.0
8.8546,77.7958,2023-11-23,70,30.34,33.54,0.94,High,New Moon,Mackerel,15.9
8.3048,78.6227,2024-05-08,50,30.74,33.45,1.57,Low,New Moon,Mackerel,56.6
8.4432,78.3799,2023-05-23,10,27.75,35.0,1.23,High,Full Moon,Seer Fish,14.0
9.9238,79.2971,2024-07-24,30,28.55,33.19,0.67,Low,Full Moon,Pomfret,77.7
10.3496,78.2817,2024-06-10,10,28.65,35.41,0.58,Low,New Moon,Pomfret,89.8
10.0368,78.1013,2024-04-17,50,27.27,33.57,0.71,Low,Waxing,Tuna,26.5
8.5698,78.2539,2024-08-17,100,26.21,35.81,0.98,High,Quarter,Seer Fish,13.5
8.4737,78.9499,2024-05-17,10,28.39,33.33,0.87,High,Full Moon,Pomfret,64.2
8.7375,78.3426,2024-09-06,100,29.63,34.4,1.02,Low,New Moon,Sardine,34.7
8.9657,78.5701,2023-06-03,5,29.91,35.45,1.47,High,Waxing,Sardine,63.4
9.0132,77.958,2024-04-30,20,29.01,33.84,1.69,Low,Quarter,Mackerel,55.9
9.8277,79.0985,2024-05-26,50,30.28,33.08,0.71,High,New Moon,Pomfret,84.4
10.4006,77.7149,2024-09-05,20,28.38,35.83,1.14,High,Full Moon,Sardine,71.5
8.72,78.3557,2024-11-13,50,28.51,33.14,1.92,Low,New Moon,Pomfret,24.7
8.0722,77.9736,2024-06-30,30,26.29,34.98,0.27,High,New Moon,Seer Fish,22.2
9.4925,79.5799,2024-05-08,20,26.67,35.29,1.96,Low,Waxing,Tuna,62.7
10.2951,79.5015,2023-03-29,20,30.93,33.76,1.79,High,Waning,Anchovy,60.5
8.2079,79.2935,2024-06-25,70,29.77,35.0,1.26,High,Quarter,Mackerel,64.1
10.4639,79.61,2023-03-01,10,28.66,33.91,0.96,Low,Quarter,Tuna,55.4
8.9989,79.0352,2023-05-25,100,30.46,33.12,0.73,High,New Moon,Anchovy,46.1
9.7293,79.5589,2024-04-23,100,28.86,35.12,0.8,High,Quarter,Seer Fish,69.9
8.9795,79.2154,2024-07-31,5,29.57,34.43,1.19,High,Waning,Mackerel,72.1
9.1193,78.3611,2024-11-30,5,30.85,34.5,1.01,Low,Waning,Anchovy,70.2
10.1125,77.5633,2023-05-29,100,27.76,33.47,1.5,Low,Waning,Pomfret,137.1
8.8082,79.3356,2023-10-26,70,29.52,33.16,1.57,Low,Full Moon,Sardine,33.2
9.5982,79.9994,2024-07-18,5,29.63,33.09,1.8,Low,New Moon,Seer Fish,63.2
10.2453,77.9672,2023-07-24,20,28.94,34.28,0.75,High,Waning,Anchovy,117.1
10.0468,79.776,2023-11-04,100,28.56,34.47,0.71,High,Waning,Tuna,80.1
9.1002,77.8824,2023-09-04,100,30.73,33.47,0.89,Low,Full Moon,Tuna,36.0
8.2307,78.2278,2024-06-06,10,30.23,35.12,1.9,High,New Moon,Seer Fish,128.2
10.3292,78.9577,2023-04-18,20,29.89,33.89,1.62,High,Quarter,Sardine,19.9
8.3504,79.3205,2023-12-02,70,26.29,33.13,1.69,High,Waxing,Pomfret,148.5
10.1649,79.5698,2024-12-15,5,28.49,33.74,0.28,High,Quarter,Seer Fish,9.6
9.5283,78.217,2024-12-24,70,27.72,35.1,0.84,High,Waxing,Seer Fish,17.0
9.7261,79.7567,2023-10-24,5,27.27,35.1,0.96,Low,Waning,Sardine,64.8
9.9512,78.5868,2023-12-28,70,30.18,35.2,0.26,High,New Moon,Seer Fish,12.4
10.0804,79.6888,2023-12-29,10,29.11,33.73,0.51,Low,Quarter,Anchovy,16.6
9.1671,78.9941,2023-11-08,10,28.06,33.98,0.36,High,Waxing,Mackerel,33.3
9.4993,78.8269,2023-07-06,20,30.13,34.89,0.35,High,Waxing,Anchovy,57.9
9.3496,79.6124,2023-06-24,100,28.01,35.59,0.3,High,Full Moon,Mackerel,42.1
8.0372,79.9039,2023-09-27,50,29.5,34.15,0.69,Low,Quarter,Pomfret,108.0
9.7658,77.8271,2023-06-28,70,30.81,35.66,1.76,High,New Moon,Seer Fish,116.3
8.3696,78.4498,2024-07-27,50,30.69,35.93,0.64,High,Quarter,Seer Fish,13.9
9.0894,77.6573,2023-05-14,50,29.61,35.26,0.24,Low,Full Moon,Anchovy,49.5
8.6901,78.6532,2024-03-04,20,26.33,35.58,0.25,Low,New Moon,Sardine,78.6
9.3165,79.1192,2024-07-05,10,30.67,34.21,0.29,Low,Quarter,Mackerel,41.4
8.7226,79.1913,2023-05-28,20,30.8,35.96,0.86,High,New Moon,Anchovy,135.8
8.1376,78.015,2024-04-18,50,28.35,33.03,1.62,High,Waning,Tuna,33.3
8.2858,78.6903,2024-04-18,20,26.35,35.46,1.4,Low,Quarter,Anchovy,7.0
9.0089,79.364,2023-05-27,10,26.53,35.66,1.57,Low,Waxing,Sardine,142.7
8.1335,79.9427,2023-07-10,20,26.42,33.89,0.63,Low,New Moon,Mackerel,127.6
10.4822,78.5635,2024-04-08,70,26.31,35.49,1.37,High,Full Moon,Seer Fish,116.4
9.2841,78.1834,2023-07-04,30,30.31,34.95,1.67,Low,New Moon,Sardine,60.0
8.6034,79.7149,2023-08-14,100,27.96,35.72,0.29,High,Full Moon,Anchovy,49.3
8.5139,79.0093,2024-05-09,20,26.12,33.42,0.76,Low,Full Moon,Pomfret,133.5
8.2156,79.6439,2023-12-11,30,28.82,35.28,0.81,High,Waxing,Tuna,29.6
8.233,78.18,2023-06-10,10,26.2,34.8,1.72,Low,Full Moon,Sardine,71.9
8.3796,79.29,2024-04-12,5,27.78,33.76,0.43,High,Waxing,Mackerel,45.9
9.5405,78.4467,2023-02-12,30,26.11,35.06,1.61,Low,New Moon,Seer Fish,142.8
9.5971,77.9176,2023-02-09,100,30.18,35.41,0.33,Low,Full Moon,Seer Fish,32.5
8.9435,78.3854,2024-08-04,100,26.2,33.61,1.84,High,Full Moon,Anchovy,145.8
9.7191,79.0098,2023-11-09,20,29.94,33.61,1.39,High,Full Moon,Sardine,109.8
9.7985,79.9258,2023-05-10,10,29.36,36.0,1.77,Low,New Moon,Mackerel,57.9
9.2872,78.7064,2024-08-17,50,28.97,33.37,0.85,Low,New Moon,Anchovy,60.6
8.1877,79.1961,2023-01-24,20,29.79,34.96,0.52,Low,Full Moon,Seer Fish,65.8
8.2183,77.7781,2023-08-02,10,29.44,35.6,0.15,High,Waning,Sardine,68.6
9.385,77.9689,2023-07-12,10,27.04,35.45,0.33,High,Waning,Anchovy,82.3
10.2811,79.7986,2023-07-05,70,28.86,34.09,1.86,Low,Full Moon,Tuna,89.4
8.3796,78.0317,2023-03-14,100,26.92,34.97,1.81,High,Waning,Anchovy,99.2
8.8367,78.5769,2024-06-13,50,27.99,34.46,0.24,Low,Waning,Tuna,92.8
8.7004,78.4766,2024-08-05,70,26.82,33.75,0.97,Low,New Moon,Sardine,77.1
10.1289,78.1092,2023-08-19,100,27.05,34.61,1.46,Low,Waning,Seer Fish,5.2
9.7148,77.859,2023-08-03,5,29.65,35.75,1.05,Low,Waning,Mackerel,50.6
9.9874,79.5345,2024-10-22,20,30.37,35.91,1.39,Low,Waxing,Mackerel,48.8
8.4788,77.6605,2023-05-03,70,30.2,35.75,1.21,High,Waxing,Seer Fish,33.5
9.6679,78.4756,2024-07-30,70,26.15,34.19,1.3,High,Waning,Anchovy,125.8
8.042,79.2348,2024-02-07,10,27.66,34.83,1.56,High,New Moon,Tuna,92.0
8.9642,77.6994,2024-12-10,20,26.82,33.19,0.65,Low,Waxing,Tuna,132.6
8.9563,79.3047,2024-07-06,10,27.99,35.58,0.49,High,Waning,Pomfret,104.3
8.5033,79.4868,2023-06-28,100,30.58,35.87,0.82,High,Waning,Pomfret,32.9
10.263,79.4524,2023-05-18,100,30.24,35.89,1.95,High,New Moon,Tuna,146.9
9.7256,78.5924,2023-12-29,70,30.86,33.06,0.33,Low,New Moon,Mackerel,100.1
8.2842,78.2693,2024-02-16,20,27.28,34.82,1.94,Low,Waning,Sardine,105.0
8.8533,77.9193,2023-06-14,5,27.52,35.94,1.36,High,Quarter,Sardine,26.9
8.6938,79.9923,2023-12-09,30,28.08,33.83,1.48,Low,Waxing,Mackerel,12.1
9.3873,77.554,2024-01-18,5,30.81,34.55,0.59,Low,Quarter,Mackerel,77.7
8.4558,77.7319,2024-07-05,50,29.04,33.58,0.35,Low,Full Moon,Seer Fish,42.4
9.1017,78.8419,2024-03-05,30,26.32,35.3,0.24,High,Waxing,Seer Fish,50.0
9.8136,79.8942,2024-09-22,70,28.73,34.06,1.84,High,Quarter,Anchovy,94.2
8.8951,79.4933,2023-03-07,50,30.99,33.97,1.9,High,New Moon,Pomfret,132.6
9.9942,79.6159,2024-09-12,20,30.85,33.02,0.4,Low,Waxing,Pomfret,117.8
9.2238,78.5109,2023-10-12,10,28.62,33.98,1.72,High,Quarter,Mackerel,127.6
8.6562,77.8844,2023-12-12,70,30.25,34.66,1.0,High,Quarter,Sardine,117.5
9.3322,79.9943,2023-02-21,100,26.24,35.43,1.28,High,Waxing,Anchovy,65.3
10.2989,77.8478,2024-06-30,5,29.2,35.25,1.05,Low,Waning,Anchovy,69.1
8.3537,79.8325,2023-12-14,100,28.61,34.3,0.3,High,Full Moon,Sardine,87.4
8.2188,78.0892,2023-03-26,70,30.25,34.6,1.04,High,New Moon,Sardine,26.8
10.4187,79.3102,2024-03-15,100,27.12,34.38,1.23,High,Quarter,Pomfret,84.2
10.4922,78.9483,2023-09-14,70,26.46,33.72,0.39,Low,Waning,Tuna,117.4
8.2734,78.9823,2023-05-18,100,28.55,33.43,1.14,Low,New Moon,Mackerel,143.0
10.3076,79.3296,2024-09-01,100,27.31,34.24,1.51,Low,Waxing,Seer Fish,39.3
10.0359,77.6103,2024-09-25,10,29.95,34.16,1.16,Low,Waxing,Sardine,30.3
8.4842,78.0654,2023-05-23,10,26.18,34.91,0.99,Low,New Moon,Pomfret,98.1
10.0021,78.691,2023-05-18,30,30.21,33.12,1.78,High,Full Moon,Seer Fish,80.8
9.1522,79.7243,2023-06-14,70,30.37,33.24,0.15,Low,Waning,Sardine,23.0
9.4046,79.4092,2023-06-17,100,28.09,34.01,0.17,High,Quarter,Anchovy,84.2
8.4961,78.2725,2023-10-13,30,26.5,34.99,0.49,High,Full Moon,Seer Fish,56.2
9.7601,79.9465,2023-05-31,100,28.46,35.25,0.59,High,Waxing,Mackerel,5.6
9.0863,78.7589,2024-12-24,10,28.22,33.28,1.02,High,Quarter,Sardine,63.7
8.4234,79.4035,2024-05-22,5,26.55,33.74,0.28,High,Quarter,Seer Fish,52.8
9.9994,78.2763,2023-10-22,100,29.02,33.58,1.61,Low,Full Moon,Sardine,109.7
8.1951,78.8554,2024-10-15,20,28.16,33.93,1.21,High,Waxing,Anchovy,55.2
9.6505,79.0539,2023-03-12,30,28.36,34.11,0.36,High,Waxing,Tuna,142.5
10.3561,78.1744,2023-02-16,100,26.9,33.08,1.58,High,Quarter,Anchovy,120.8
8.4975,78.9567,2023-10-22,100,29.47,35.82,0.21,Low,Waxing,Mackerel,53.9
10.3898,79.4574,2023-11-30,10,26.23,33.57,1.1,High,Waxing,Anchovy,28.9
8.5422,79.3641,2024-10-20,100,26.81,35.46,1.17,Low,Waxing,Seer Fish,66.7
8.8684,77.8517,2024-02-17,100,28.43,34.77,1.49,Low,Waning,Pomfret,135.8
8.6415,78.0746,2024-06-24,10,28.44,33.12,0.4,Low,Full Moon,Seer Fish,127.8
9.7626,79.1579,2023-03-01,100,30.82,33.66,1.3,High,Full Moon,Tuna,130.0
8.8003,78.5239,2024-06-29,70,30.13,33.74,0.71,Low,Waxing,Sardine,77.4
8.4698,78.5699,2024-04-10,10,29.98,34.54,1.84,Low,Waning,Pomfret,135.9
9.1282,79.0079,2024-04-12,5,29.61,33.56,1.25,High,Full Moon,Mackerel,142.2
9.7955,78.7214,2024-04-29,10,26.81,35.04,1.75,High,Full Moon,Mackerel,36.1
8.4187,78.9325,2024-10-12,5,28.31,35.02,0.92,High,Waning,Seer Fish,115.9
9.4229,78.3057,2024-04-27,30,27.41,33.8,0.83,Low,New Moon,Pomfret,95.4
8.2581,79.0205,2023-03-19,5,29.06,34.61,1.48,High,Waning,Mackerel,47.0
10.3474,77.6168,2023-01-05,20,29.11,34.6,1.73,High,Waning,Seer Fish,38.2
9.7221,78.4842,2023-05-09,10,26.82,35.61,0.2,High,Waxing,Sardine,67.8
9.4278,78.0371,2023-11-01,10,26.9,34.02,1.46,Low,Waxing,Sardine,9.2
8.2274,78.4241,2023-12-29,5,27.99,33.02,0.44,Low,Quarter,Seer Fish,124.0
8.1182,78.9735,2023-08-18,30,28.1,33.91,1.75,High,Waxing,Tuna,7.4
9.1826,79.8431,2024-01-10,30,28.4,33.72,1.93,Low,Waxing,Tuna,14.5
9.1164,79.9176,2024-01-02,10,26.84,33.21,0.61,High,New Moon,Seer Fish,118.9
9.5719,79.6842,2024-08-10,100,26.11,33.13,1.81,Low,Quarter,Sardine,131.3
8.284,79.8213,2024-03-09,50,27.15,33.17,1.56,Low,New Moon,Sardine,118.8
8.784,78.5587,2024-06-04,70,29.22,34.76,0.5,High,Waxing,Seer Fish,25.6
9.0135,78.8446,2024-05-03,100,27.97,34.23,1.86,High,Waning,Sardine,133.0
8.9377,78.0985,2024-10-16,100,28.8,35.0,1.91,High,Waning,Mackerel,41.1
10.0033,78.0804,2023-05-08,30,30.34,35.65,1.79,Low,New Moon,Tuna,24.2
8.9955,77.9979,2024-10-03,10,30.44,33.79,1.08,Low,Waxing,Seer Fish,18.7
9.9561,78.2839,2023-12-03,20,26.71,34.97,0.71,High,Waning,Tuna,146.6
8.5925,79.6285,2024-07-25,30,28.01,34.9,1.01,High,Quarter,Sardine,85.3
8.6592,78.3884,2024-12-10,20,28.81,34.76,0.84,High,Quarter,Tuna,101.3
8.48,79.3177,2023-06-13,100,30.9,33.3,0.72,Low,New Moon,Anchovy,112.7
9.0625,78.6393,2024-01-17,20,28.43,33.44,0.18,Low,Waning,Seer Fish,56.8
9.2907,79.1239,2023-09-28,10,30.82,34.85,0.73,High,Quarter,Seer Fish,64.9
9.1439,78.4397,2024-01-28,5,29.0,33.3,0.43,High,Quarter,Sardine,80.0
9.6847,79.8981,2023-09-13,10,27.57,33.94,0.76,Low,Full Moon,Pomfret,144.2
9.3823,78.4907,2023-07-16,20,26.61,34.86,1.49,Low,Waning,Mackerel,69.7
